category,datetime,headline,id,image,related,source,summary,url
company,2025-08-30 05:00:42,Meet the smart-meter boss who leads an army of engineers and thrives on change,136579520,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Jo Cox is CEO at IMServ, whose army of engineers are completing smart meter rollouts across the UK.",https://finnhub.io/api/news?id=dfdb98f12e2970c2c69fa3a7d08654f1286a0a2f6745ac3ee65cb634fc661625
company,2025-08-29 23:00:00,"Some Boring Stocks Are Beating Big Techs. Plus, You Can Sleep at Night.",136579521,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apollo Global chief economist Torsten Sløk offers investors some winning long-term stocks plays from Tractor Supply, Domino’s Pizza, and Old Dominion Freight that beat some of the Mag Seven.",https://finnhub.io/api/news?id=f86ce36c7f25b3128ad8c9b2d9df6ba8e41ba323ec26032466fc22ed03b3d334
company,2025-08-29 21:46:08,"Apple Inc. (AAPL): The AI “Will Come Into Play Soon,” Says Jim Cramer",136579522,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"We recently published Jim Cramer Said AI Is A “Souped-Up Google” As He Discussed These 11 Stocks. Apple Inc. (NASDAQ:AAPL) is one of the stocks Jim Cramer recently discussed. Commenting on Cupertino, California-based technology giant Apple Inc. (NASDAQ:AAPL), Cramer discussed the firm’s AI spending and an analyst note about its upcoming iPhone launch: “And these […]",https://finnhub.io/api/news?id=7f8285841f53b7454e31d07585ee8cfad9ba457bce2c081c2cd352a8bb57d5f3
company,2025-08-29 20:07:34,Trump's 100% Chip Tariff Rocks Tech -- But Apple Just Scored the Biggest Exemption Deal Yet,136579523,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,A $100B power play from Apple shields it from Trump's sweeping semiconductor crackdown -- here's what it means for investors.,https://finnhub.io/api/news?id=3a283ac2e3e6a8af23a141268d66924551f9851e26cfd7fd324ff3370658dac9
company,2025-08-29 19:35:52,DOJ antitrust head blasts Big Law for obstructive tactics,136575242,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"(Reuters) -The head of the U.S. Department of Justice's antitrust division criticized what she said were problematic tactics used by some Big Law firms in antitrust cases on Friday, saying recent incidents where courts have chastised Alphabet's Google and Apple for hiding or destroying evidence are ""just the tip of the iceberg.""  Assistant Attorney General Gail Slater went on the offensive against ""tactics of obstruction and gamesmanship"" in her first public address since DOJ leadership fired two of her deputies after Slater pushed back on orders to settle a case on the eve of trial.  One of the deputies has spoken out, alleging that DOJ leadership allowed politically connected lobbyists to override prosecutors.",https://finnhub.io/api/news?id=0111d8426b7c1357bf047e42205a232415ca0ca0294e59e514f1a4be9ebcab3d
company,2025-08-29 19:15:08,TikTok now lets users send voice notes and images in DMs,136579524,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The new capabilities bring TikTok’s messaging experience more in line with that of other popular social apps and services.,https://finnhub.io/api/news?id=8290a754965a695f76b4d216c8dd3f2fd0ec8b8084025f56466bdf3c2f907161
company,2025-08-29 18:15:55,WhatsApp fixes ‘zero-click’ bug used to hack Apple users with spyware,136575243,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,A spyware vendor was behind a recent campaign that abused a vulnerability in WhatsApp to deliver an exploit capable of hacking into iPhones and Macs.,https://finnhub.io/api/news?id=81c3b8fcc43fd03240f16e324fd7234b08d258f383ab15dd5bc0b6159eea2bc8
company,2025-08-29 18:13:37,The Stock Market’s End-of-August Slide Abated a Bit. Breadth Is Improving.,136575228,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Wall Street is settling into a Labor Day weekend groove. The S&P 500 was down 0.7% after trading lower earlier in the session. The Nasdaq Composite was still down 1.2%. The Dow was down 113 points, or 0.",https://finnhub.io/api/news?id=798606666192fd537e4662721059a0ecef2b06b945864bf4aa993420f96fb70f
company,2025-08-29 17:24:25,Musk's xAI sues engineer for allegedly taking secrets to OpenAI,136575245,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"(Reuters) -Elon Musk's artificial intelligence startup xAI has sued a former engineer at the company for allegedly stealing trade secrets related to its Grok chatbot and taking them to rival OpenAI.  Musk's company said in the complaint filed on Thursday in California federal court that Xuechen Li stole confidential information related to ""cutting-edge AI technologies with features superior to those offered by ChatGPT"" to bring to his new job at OpenAI earlier this month.",https://finnhub.io/api/news?id=145b75b9dab0319ae20baac9744fbe46134057966bbbb12f664a942ac901cdbc
company,2025-08-29 16:00:00,Is Apple Stock a Buy Now?,136572980,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The tech giant could get a big boost in the long run thanks to the proliferation of AI-capable devices.,https://finnhub.io/api/news?id=0518558b14c4bfe2755da9fbcc000e8d906cc2f56238229b98b9d7d2c719310f
company,2025-08-29 15:29:00,Roku's Devices Segment Under Pressure: A Temporary Setback or Trend?,136573853,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"ROKU faces revenue decline in the Devices segment but leans on innovation, a flat 2025 outlook and a strong U.S. CTV share to fuel growth.",https://finnhub.io/api/news?id=674e64c9d33ea41d1249a84aa323c5ca606f043dce781dc77c7685a68a525ccf
company,2025-08-29 14:37:43,"Stock Market Today: Dow Slumps 200 Points; Sellers Hit Nvidia, But Alibaba Surges On AI Chip News (Live Coverage)",136568802,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Sellers hit the stock indexes in the stock market today despite a tame reading from personal consumption expenditures index.,https://finnhub.io/api/news?id=f0740dd61dd7979a7785bd9fbafc220175fdd8093a7c4780d881c3e4d9d99f63
company,2025-08-29 14:35:19,"Nvidia Is Leading a Mag 7 Selloff, But Breadth Is Mixed",136572993,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Wall Street shed Nvidia and other large tech stocks as the final session of August rolled on. The Nasdaq Composite was down 1%, while the S&P 500 was off 0.6%. The Dow was down 160 points, or 0.4%. Just under half of the stocks in the S&P 500 were rising, but tech, industrials, consumer discretionary, and communication services were getting hit hard.",https://finnhub.io/api/news?id=7dda6c214e35a882f712165fa3bf94c9699a39de9f3283c9c2ab1386735fd1d5
company,2025-08-29 14:35:00,"U.S. Stocks Are Expensive, and Still Set to Outperform the World",136572999,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The valuation premium investors are paying for U.S. stocks is largely justified, according to a report from Capital Economics.",https://finnhub.io/api/news?id=06a9e997cb85d58f979010fef8bb97c69beffae4e75a27113d1cfa6a38ec5140
company,2025-08-29 14:34:33,Do you wish you'd started investing earlier? Yahoo Finance readers have their say,136568838,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"People have a number of regrets about how they've managed their money, such as wishing they'd started investing earlier.",https://finnhub.io/api/news?id=35057fc996ab0df7915f5fbcf98cf515d995182412e3b23333bb04e6ec417dd8
company,2025-08-29 14:05:25,How Is Alphabet's Stock Performance Compared to Other Internet Stocks?,136575247,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Alphabet has underperformed the Internet industry over the past year, but analysts are highly optimistic about the stock’s prospects.",https://finnhub.io/api/news?id=25f40152ac5fa262c9ba0afeb0d587e4b34ba91fac47592592421458702ee954
company,2025-08-29 13:58:56,Is Apple Stock Underperforming the Nasdaq?,136575248,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple has underperformed the Nasdaq over the past year, but analysts are moderately optimistic about the stock’s prospects.",https://finnhub.io/api/news?id=60c13c5faed272e932c1bd2afe2b5c587442f3ab6e614cf0a577e473264f22b8
company,2025-08-29 13:47:05,Nvidia’s Hyper-Growth Keeps Stock Valuation Out of Bubble Zone,136569812,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"While the chipmaker’s earnings this week weren’t the blowout Wall Street was hoping for, they did show that its sales are still climbing faster than those by the technology universe more broadly.  Nvidia is expected to post revenue growth of at least 42% over the next four quarters, compared with an average of roughly 10% for the tech-heavy Nasdaq 100 Index, according to data compiled by Bloomberg Intelligence.  The stock is actually getting cheaper as analysts raise their earnings estimates.",https://finnhub.io/api/news?id=d4d78747ba85bcf194f892d694e6a22293ca2d7100b17c1bd96b18f7b2af76dc
company,2025-08-29 13:15:00,"Should You Buy the Low-Cost ETF With 62% Invested in ""Ten Titans"" Growth Stocks?",136568820,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The S&P 500 already has significant exposure to the Ten Titans, but this ETF takes it to a whole new level.",https://finnhub.io/api/news?id=51a8cf1dbc7a28c77f0dfe6552dc6b26f5bb6ba695fdfdfb98f77097f04f4b7c
company,2025-08-29 13:00:03,Investors Heavily Search Apple Inc. (AAPL): Here is What You Need to Know,136568840,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Zacks.com users have recently been watching Apple (AAPL) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://finnhub.io/api/news?id=b26a5fd665ed5bfd0c93d0a6de562e6513bf26400b0e19c43f46b25b5db11cfe
company,2025-08-29 12:37:58,Latest News In Cloud AI - Expanding AI Infrastructure: Applied Digital's Major Lease Agreement,136568823,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Applied Digital has solidified its expansion into advanced compute infrastructure by finalizing an additional 150MW lease agreement with CoreWeave at its Polaris Forge 1 Campus in North Dakota. This new lease increases the total critical IT capacity across the site's three long-term agreements to 400MW, supporting CoreWeave's AI and high-performance computing operations. The Polaris Forge 1 Campus, engineered to eventually scale up to 1 gigawatt, utilizes renewable power and North Dakota’s...",https://finnhub.io/api/news?id=d27d3bb6e23fe1ab7a28bd054692b916fbe067d1b447b02c72d056c047151847
company,2025-08-29 12:00:42,Apple's 'Invisible' AI Strategy Weighs On Its Stock. What Worries Wall Street.,136568842,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple stock has stumbled as the tech giant badly lags in the artificial intelligence megatrend. Can the iPhone maker turn things around?,https://finnhub.io/api/news?id=51d53d4e20e2711d1d88b6a8e0d10461a1a0bf7d6716f041d398b52b61d53a41
company,2025-08-29 12:00:20,Omnipod Maker Insulet Is In A Buy Zone As Its Market Expands To Millions,136568843,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Insulet stock hit a new high of 337.84 on Thursday.  The IBD Sector Leader makes the Omnipod insulin pump for people with diabetes.  Insulet is expanding the use of its products to a potential population of millions.,https://finnhub.io/api/news?id=2c40d6d49c1478b81806de9bcd3664308614ad8d6a778df49c0f669cb0d1b10f
company,2025-08-29 11:30:00,"As Warren Buffett Continues to Trim Apple Stake, Should Investors Be Worried?",136568844,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Berkshire has been selling, but Apple remains the conglomerate's crown jewel -- and the tech company's top-line growth rate has been accelerating in recent quarters.",https://finnhub.io/api/news?id=07edcde1e5715bd000f1f47b653f0c4b12e7c641c3681db65ad9a6850b831d9f
company,2025-08-29 10:22:00,Here Are Billionaire Warren Buffett's 5 Biggest Stock Holdings,136568845,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The Oracle of Omaha has a highly concentrated stock portfolio.,https://finnhub.io/api/news?id=7d7b2d053f24da8fcb809d527711ce48a6c1167ebf6606e23aed518b9a8ac7c6
company,2025-08-29 10:11:00,What the New TuneIn Partnership Means for Apple Stock’s Valuation in 2025,136568846,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Wondering what to do with Apple stock right now? You’re not alone. This perennial tech darling has been grabbing headlines once again, with its share price closing at $232.56 after a stretch of compelling but sometimes puzzling moves. Over the past month, Apple’s stock gained 10.1%, outpacing many of its big tech peers. That’s a notable turnaround from earlier this year, when it slipped into negative territory, clocking in at -4.6% year-to-date. Yet, over five years, shares have nearly...",https://finnhub.io/api/news?id=b09f377f565aa52847610673d2c9474ce9ed35d17ae880a5ccb0e7ae61c1c68b
company,2025-08-29 09:59:00,"When You Look Back in a Few Years, You'll Wish You'd Bought These 2 ""Magnificent Seven"" Stocks",136568830,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Meta Platforms and Alphabet are supercharging their businesses with artificial intelligence.,https://finnhub.io/api/news?id=d4d4be0b6f2dbb8dd3aa2df5053ef1f13558d1fb8b9eda993798fb311115fd07
company,2025-08-29 09:41:04,Why Peloton Could Triple (Or More) In The Next 5 Years,136568518,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2204802607/image_2204802607.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Peloton rebounds with positive cash flow, debt reduction, and a bold wellness strategy. Trading at 9x FCF, it offers strong upside.",https://finnhub.io/api/news?id=01c67494684a2adf25d00eaacffa90a1e2e42bb795338f3bcf9f904976946b3e
company,2025-08-29 09:00:00,"Prediction: This ""Ten Titans"" Growth Stock Will Join the $3 Trillion Club Before the End of 2027",136568833,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Alphabet has its risks, but it is by far the best value among the Ten Titans.",https://finnhub.io/api/news?id=9a0ba26e4bab2f1d379f0f5e8fee0ebb03d24dd86b12befcb2256c3c4e5f98db
company,2025-08-29 08:55:00,"3 Fantastic (but Overlooked) Growth Stocks to Invest $1,000 in Right Now",136568849,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"While waiting to find better entry points into the market's more popular tickers, too many investors are missing out on what might be even better opportunities.",https://finnhub.io/api/news?id=bc27603a9033f7473538ed00af67d28922df5fbb991c21a9e0bb733ad57f43cc
company,2025-08-29 08:54:36,"TSMC to market system to manage trade secrets, its lawyer says",136568850,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"TAIPEI (Reuters) -Taiwan's TSMC manufactures the world's most advanced chips.  It now wants to teach its suppliers and partners how to better manage their trade secrets to foster innovation.  The company, the world's largest chip foundry that makes chips for the likes of Nvidia and Apple, plans to market a system it has built to manage and leverage its treasure trove of trade secrets to companies in Europe and the United States, its associate general counsel told Reuters.",https://finnhub.io/api/news?id=acf961f4867bfbc0d3f89a8d616f2e7e5784babaec645631c528dc5ca998a876
company,2025-08-29 06:00:00,Fall Should Be Colorful. The Stock Market Outlook Calls for Bargain Buys and More Gains.,136568836,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Healthcare, financials, industrials, and small-caps are on many shopping lists. But not the Magnificent Seven.",https://finnhub.io/api/news?id=94cd2e6756a1aff3290615113f116bea53a491dc55e3901f1735f4913e78c74d
